user_id,book_id,rating,timestamp
11,159,2,964983414
11,160,4,964982588
11,161,5,964984169
11,162,5,965719662
11,163,3,964981278
11,164,3,964982328
11,165,3,964982242
11,166,4,964981265
11,167,3,964981888
11,168,4,964983000
11,169,3,964981144
11,170,3,964983080
11,171,5,964982588
11,172,3,964980523
11,173,4,964982377
11,174,5,964982620
11,175,5,964983393
11,176,4,964983414
11,177,3,964983393
11,178,4,964983426
11,179,3,964981855
11,180,3,964980985
11,181,4,964983414
11,182,4,964982703
8,183,5,964981710
11,184,4,964980523
15,185,5,964980868
15,186,4,964981680
15,187,4,964982703
15,188,5,964982290
15,189,3,964981872
15,190,4,964982176
15,191,5,964982191
15,192,4,964981888
15,193,4,964983282
15,194,3,964983034
15,195,5,964982495
15,196,4,964982271
15,197,5,964982242
15,198,3,964980896
15,199,4,964983762
15,200,4,964982791
15,201,5,964981208
15,202,5,964984086
15,203,4,964981872
15,204,5,964983873
15,205,5,964982495
15,206,5,964983504
15,207,5,964981093
15,208,3,964983108
15,209,5,964981107
15,210,5,964983536
15,211,5,964983484
15,212,4,964981799
15,213,5,964981799
15,214,5,964982328
15,215,4,964984054
15,216,3,964981144
15,217,5,964981725
15,218,5,964981775
15,219,4,964982271
15,220,4,964980668
15,221,4,964980683
15,222,5,964982271
15,223,5,964981589
15,224,4,964983737
15,225,4,964981909
15,226,5,964982363
15,227,4,964982417
15,228,4,964980694
15,229,5,964981855
15,230,4,964981220
15,231,4,964982903
15,232,4,964984002
15,233,5,1445714835
15,234,5,1445715029
15,235,5,1445715228
15,236,4,1445714885
15,237,4,1445714952
15,238,5,1445714960
15,239,5,1445715013
15,240,4,1445715064
15,241,4,1445715141
15,242,5,1445714980
15,243,3,1445715154
15,244,4,1445714974
15,245,5,1445714926
15,246,5,1445714941
18,247,4,1445714841
18,248,3,1445715340
18,249,4,1445715172
18,250,4,1445715166
18,251,2,1445715189
18,252,4,1445714891
18,253,2,1445714938
18,254,3,1445714874
18,255,4,1445714966
18,256,3,1445715145
18,257,4,1445714882
18,258,4,1445715276
18,259,4,1445714854
18,260,5,1445715272
4,261,2,1445714851
4,262,4,1306463578
4,263,3,1306464275
4,264,4,1306463619
4,265,4,1306464228
4,266,3,1306463595
4,267,4,1306463611
4,268,5,1306463567
4,269,4,1306463627
4,270,3,1306464216
4,271,3,1306463569
4,272,5,1306463624
4,273,4,1306463323
4,274,5,1306464189
4,275,4,1306463561
4,276,4,1306464003
4,277,4,1306464175
4,278,5,1306463572
18,279,4,1306464261
18,280,5,1306463559
18,281,2,1306463631
18,282,4,1306464293
18,283,4,1306463925
18,284,4,1306464054
18,285,4,1306463638
18,286,3,1306463603
18,287,4,1306464245
18,288,4,1306463770
18,289,5,1306464284
18,290,4,1306463718
18,291,4,1306463708
18,292,4,1306464021
18,293,5,1306463825
18,294,5,1306464204
22,295,2,1306463670
22,296,4,1306464036
22,297,5,1306463684
18,298,4,1306463993
8,299,3,1306463815
24,300,4,1306464164
24,1000,4,986935199
24,1001,4,945173447
24,1002,4,986935047
24,1003,5,945173425
24,1004,4,964622786
24,1005,4,964538444
24,1006,5,986848784
24,1007,5,964622758
24,1008,4,986848920
24,1009,5,945078571
24,1010,3,945078428
24,1011,4,964622565
24,1012,4,945079259
24,1013,5,945079078
24,1014,4,945629040
24,1015,4,964622684
24,1016,3,945173513
24,1017,4,986848894
24,1018,4,945079259
24,1019,4,964538468
24,1020,4,945173350
24,1021,5,945079182
24,1022,3,964538500
24,1023,4,945629063
24,1024,5,964622786
24,1025,5,986934901
22,1026,3,964623306
22,1027,4,945078690
22,1028,4,945078467
22,1029,5,986934915
22,1030,5,986848828
22,1031,4,945079259
22,1032,2,945174290
22,1033,4,945079872
22,1034,4,945079106
22,1035,4,945078636
22,1036,4,964538832
22,1037,4,945079301
22,1038,2,945079670
22,1039,3,964539986
22,1040,5,986848609
22,1041,2,945078587
22,1042,5,964540008
22,1043,2,945079906
22,1044,5,986935230
22,1045,2,945078601
22,1046,2,945079106
22,1047,3,964622714
22,1048,5,964623347
22,1049,4,945079653
18,1050,5,945078446
25,1051,4,945079837
25,1052,4,945173902
25,1053,5,945173989
25,1054,4,945173902
25,1055,4,945079670
25,1056,5,945079521
25,1057,5,945173602
25,1058,4,964538571
25,1059,4,986849085
25,1060,5,945079232
25,1061,5,945173654
25,1062,5,964540578
25,1063,4,986934819
25,1064,4,945079483
25,1065,4,945173692
25,1066,5,945078946
25,1067,5,986934696
25,1068,5,945079259
25,1069,4,964539723
24,1070,3,964538500
24,1071,3,964539723
24,1072,2,986934625
24,1073,4,964539180
24,1074,3,964778513
24,1075,3,964538500
24,1076,2,964538763
24,1077,3,964538763
24,1078,4,964538728
22,1079,3,945078967
22,1080,3,945174025
28,1081,4,964539205
28,1082,5,945079729
24,1083,3,964539961
32,1084,4,964539326
32,1085,5,945174008
32,1086,5,964538728
32,1087,5,964622684
32,1088,4,986849037
32,1089,4,986934832
32,1090,4,945079653
32,1091,4,945078690
32,1092,5,945079653
32,1093,5,964538763
32,1094,3,945078467
32,1095,3,945173766
32,1096,5,945079767
32,1097,3,945173492
32,1098,4,964622830
32,1099,4,945079790
32,1100,4,986935244
32,1101,4,945079906
32,1102,3,945079837
32,1103,3,964622758
32,1104,4,945629015
32,1105,5,945079956
32,1106,4,945079889
32,1107,4,945079143
32,1108,4,964539357
32,1109,4,945174134
32,1110,5,986849001
32,1111,4,964622642
32,1112,4,964622617
32,1113,4,964539431
32,1114,4,945629179
32,1115,5,964540505
32,1116,4,964622714
32,1117,4,986934786
32,1118,3,986934870
32,1119,3,945079653
32,1120,3,964622684
32,1121,4,945078967
29,1122,5,986934786
29,1123,5,945078690
29,1124,5,945079052
29,1125,4,945079521
32,1126,4,986935016
32,1127,5,986935328
32,1128,4,986934738
32,1129,5,964539855
32,1130,5,945174008
32,1131,5,945079729
32,1132,5,964540008
32,1133,3,945629238
32,1134,4,964622590
32,1135,4,964538964
32,1136,3,945078467
32,1137,4,964622590
32,1138,3,945079164
32,1139,4,964623306
32,1140,3,986935302
32,1141,3,945079858
32,1142,3,945173385
25,1143,4,945078863
34,1144,5,964622684
32,1145,5,986848894
34,1146,3,945079790
34,1147,5,945079013
34,1148,4,945078542
34,1149,4,964539986
34,1150,3,964778621
34,1151,3,945173553
34,1152,4,964539628
34,1153,3,945078814
34,1154,3,964539140
34,1155,4,986935016
34,1156,4,945078708
34,1157,4,986934870
34,1158,5,945078528
34,1159,4,945078946
34,1160,3,986848610
34,1161,4,986936200
34,1162,5,945079920
34,1163,5,986934884
34,1164,2,964778197
34,1165,5,964622487
34,1166,4,964539121
34,1167,4,964538930
34,1168,5,964539771
34,1169,4,964539828
34,1170,5,964623306
34,1171,4,986934498
34,1172,4,964622758
34,1173,4,964538329
34,1174,5,964539395
34,1175,4,986849238
34,1176,4,964538243
34,1177,3,986848908
34,1178,4,964538351
34,1179,3,986849212
34,1180,5,986935199
40,1181,4,964539085
40,1182,5,986936207
40,1183,4,986849180
40,1184,3,986934465
40,1185,3,986849149
40,1186,3,986849164
40,1187,4,986849130
40,1188,3,986934819
40,1189,5,986849254
40,1190,5,986848856
40,1191,4,986849180
40,1192,4,986849201
40,1193,5,986849226
40,1194,4,986849149
40,1195,4,986848753
40,1196,3,986848665
40,1197,3,986934901
40,1198,4,986848685
40,1199,4,986848700
22,1200,4,1007569424
22,1201,3,986848685
22,1202,5,1007574542
22,1203,3,1007569465
22,1204,3,1007569424
22,1205,5,1007574470
22,1206,3,1007569465
22,1207,4,1007569586
22,1208,2,1007574509
22,1209,3,1007569586
22,1210,2,1007574532
22,1211,3,1007569445
22,1212,2,1007569445
22,1213,4,1007574532
22,1214,5,1007569465
22,1215,5,1007569424
22,1216,5,847434962
31,1217,4,847435238
31,1218,3,847434881
31,1219,3,847435292
31,1220,3,847434961
31,1221,3,847434881
31,1222,3,847435238
31,1223,3,847434880
31,1224,3,847434748
31,1225,4,847434802
31,1226,3,847435292
31,1227,3,847435337
31,1228,3,847435292
31,1229,5,847435238
31,1230,4,847435129
31,1231,4,847435311
31,1232,4,847435311
31,1233,4,847434748
31,1234,4,847435337
31,1235,3,847434832
31,1236,3,847434880
31,1237,3,847434802
31,1238,3,847434832
31,1239,3,847435238
31,1240,3,847434882
31,1241,3,847435129
31,1242,3,847434748
31,1243,4,847435292
31,1244,3,847434801
31,1245,4,847435337
31,1246,5,847435311
31,1247,5,847435129
31,1248,4,847434960
31,1249,4,847435258
31,1250,4,847435311
31,1251,4,847434801
31,1252,4,847435258
31,1253,4,847434747
31,1254,4,847434747
31,1255,4,847435238
31,1256,3,847434832
31,1257,3,847435292
31,1258,3,847434962
31,1259,4,847435258
31,1260,3,845553522
31,1261,4,845554296
31,1262,4,845554349
31,1263,4,845553938
31,1264,4,845553757
31,1265,4,845554264
31,1266,3,845555281
31,1267,4,845553253
31,1268,3,845553489
31,1269,3,845555588
31,1270,4,845554505
31,1271,4,845553819
31,1272,3,845553559
31,1273,3,845553382
31,1274,1,845553382
31,1275,4,845553875
31,1276,4,845554397
31,1277,4,845553695
31,1278,2,845555362
34,1279,4,845555402
43,1280,4,845553819
43,1281,4,845553426
43,1282,5,845553354
43,1283,5,845553726
31,1284,3,845554962
22,1285,5,845555607
31,1286,3,845553907
31,1287,3,845554551
31,1288,4,845553317
31,1289,4,845553381
31,1290,2,845555402
31,1291,3,845554263
31,1292,3,845555454
31,1293,2,845553660
31,1294,4,845555070
31,1295,4,845555151
31,1296,4,845555317
32,1297,3,845554907
24,1298,4,845556131
24,1299,3,845555300
24,1300,3,845555694
24,2000,4,845555124
24,2001,3,845555454
49,2005,3,845554584
49,2007,5,845553559
18,2009,4,845555151
46,2010,4,845555436
18,2011,5,845554349
46,2014,5,845553757
50,2015,4,845553283
50,2017,2,845553994
53,2018,2,845556257
53,2019,2,845555342
53,2021,1,845554987
53,2023,5,845555024
53,2025,4,845553586
53,2026,2,845553966
24,2028,4,845555607
24,2029,3,845553110
24,2032,4,845553586
24,2034,4,845553146
24,2038,3,845553660
55,2041,5,845555006
55,2043,3,845553457
55,2044,5,845553253
55,2045,5,845553907
24,2047,2,845553146
55,2049,1,845553695
24,2051,4,845554263
58,2055,1,845555402
58,2056,4,845554479
58,2057,5,845554931
58,2059,3,845555362
58,2060,3,845555006
58,2061,5,845553938
58,2062,4,845553283
58,2063,4,845553619
58,2064,4,845556241
58,2066,5,845554931
58,2068,4,845554455
58,2069,4,845553586
58,2070,4,845556290
58,2071,4,845553619
55,2074,5,845555477
55,2077,2,845554024
55,2078,5,845553253
24,2079,5,845556106
46,2083,5,845556310
55,2084,4,845556181
46,2085,5,845554099
46,2086,5,845555382
46,2087,5,845553994
46,2088,5,845556131
46,2089,5,845554024
46,2090,5,845553794
46,2091,5,845553381
46,2092,5,845553966
46,2094,5,845553174
46,2095,5,845554176
46,2100,5,845553559
46,2101,5,845553875
46,2102,5,845554987
46,2104,5,845555571
46,2105,5,845555588
46,2109,5,845554263
46,2111,5,845555588
46,2114,5,845556257
46,2115,5,845553619
46,2116,5,845553283
46,2118,5,845555655
46,2119,5,845553726
46,2120,5,845554176
46,2121,5,845555172
46,2122,5,845553695
55,2123,5,845554551
46,2124,5,845553726
46,2125,5,845553457
46,2126,5,845554376
46,2128,5,845555172
46,2129,5,845555249
46,2130,5,845553875
46,2132,5,845555151
46,2133,5,845553907
46,2136,5,845553844
46,2139,5,845555436
46,2140,5,845554320
61,2141,5,845553522
61,2143,3,845553283
61,2144,3,845554455
61,2145,4,845555571
61,2147,4,845553253
61,2151,4,845553660
61,2152,4,845553110
61,2154,4,845555436
61,2155,4,845554099
61,2156,3,845555546
55,2160,3,845556119
34,2163,3,845555151
34,2166,2,845555546
34,2167,4,845554603
34,2172,4,845553522
34,2174,2,845553174
53,2179,5,845553457
53,2180,3,845553200
53,2184,1,845554062
53,2185,4,845553200
53,2188,5,845555071
62,2189,5,845555046
62,2190,3,845553757
62,2192,4,845556223
62,2193,4,845553586
58,2194,4,845553253
58,2196,4,845555265
58,2197,5,845553938
58,2201,3,845555172
58,2203,4,845553146
58,2210,5,845555300
58,2212,5,845553938
58,2213,4,845553146
58,2214,3,845553489
58,2215,5,845554455
58,2216,5,845555382
58,2217,4,845553726
58,2218,4,845555402
58,2220,4,845553819
53,2222,1,845553200
53,2223,3,845553457
53,3000,3,845555265
53,3001,1,845556412
53,3002,1,845555094
53,3003,2,845554376
53,3004,5,845553994
65,3005,5,845553317
65,3006,4,845554962
65,3007,5,845553317
65,3008,4,845553726
65,3009,4,845553794
65,3010,5,845554141
65,3011,5,845554296
65,3012,1,845553317
65,3013,4,845554987
65,3014,5,845553110
65,3015,5,845553994
65,3016,5,845554397
65,3017,4,845554320
65,3018,5,845554603
65,3019,5,845553354
65,3020,5,845554505
65,3021,4,845554420
65,3022,1,845554962
65,3023,4,845554224
65,3024,5,845554551
65,3025,4,845553489
65,3026,3,845553200
65,3027,4,845553489
65,3028,5,845554505
65,3029,2,845553457
65,3030,5,845555124
65,3031,4,845555024
66,3032,3,845553283
66,3033,2,845554062
66,3034,2,845553174
66,3035,4,845555546
66,3036,2,845555281
66,3037,2,845553844
54,3038,5,845553907
54,3039,5,845555477
56,3040,4,845555632
32,3041,4,845553522
32,3042,5,845554099
32,3043,5,845554141
32,3044,2,845553200
32,3045,5,845553794
32,3046,4,845554505
32,3047,4,845554584
32,3048,3,845554141
32,3049,3,845555172
53,3050,3,845554176
32,3051,3,845553819
32,3052,4,845553354
69,3053,5,845554455
69,3054,4,845555317
69,3055,3,845553586
69,3056,3,845553522
69,3057,5,845555546
69,3058,5,845553794
69,3059,5,845554908
70,3060,5,845553844
70,3061,4,845554479
70,3062,5,845553426
70,3063,3,845554296
70,3064,4,845554224
70,3065,5,845556181
70,3066,4,845554551
70,3067,4,845553426
70,3068,2,845554099
70,3069,4,845554524
70,3070,4,845554099
70,3071,3,845554349
70,3072,5,845554908
70,3073,3,845553875
63,3074,3,845553559
63,3075,4,845555342
70,3076,5,845555070
70,3077,4,845553381
70,3078,5,845553146
63,3079,2,845553317
63,3080,3,845553109
63,3081,3,845553109
70,3082,4,845553174
70,3083,5,845553819
70,3084,5,845553174
70,3085,4,845554141
70,3086,3,845553354
70,3087,4,845555024
70,3088,4,845553844
70,3089,4,845555342
70,3090,3,845554062
70,3091,3,845555300
70,3092,4,845555265
70,3093,3,845555046
70,3094,2,845555362
72,3095,5,845555151
72,3096,3,845556147
72,3097,2,845555342
72,3098,5,845555694
70,3099,4,845556378
72,3100,5,845556147
72,3101,5,845555571
72,3102,4,845554376
72,3103,2,845555249
72,3104,5,845556223
72,3105,4,845555317
72,3106,4,845555694
72,3107,5,845553619
72,3108,4,845555046
70,3109,3,845555006
70,3110,3,845555632
70,3111,4,845556462
70,3112,4,845556915
70,3113,3,845554584
70,3114,2,845556506
73,3115,4,845555656
73,3116,5,845556194
73,3117,5,845554584
73,3118,3,845555514
73,3119,5,845556222
73,3120,4,845556194
73,3121,5,845556241
73,3122,5,845555514
73,3123,4,845556120
73,3124,3,845555675
73,3125,5,845556340
73,3126,4,845555694
73,3127,5,845556412
73,3128,5,845556181
73,3129,4,845556340
73,3130,5,845556448
73,3131,5,845556241
73,3132,3,845556808
73,3133,3,845556567
73,3134,4,845556475
73,3135,4,845556808
73,3136,5,845556323
73,3137,4,845556412
73,3138,4,845556506
73,3139,5,845556694
73,3140,4,845556462
73,3141,5,845556694
73,3142,5,845556860
73,3143,5,845556579
73,3144,3,845555571
73,3145,3,845556278
73,3146,4,845555454
73,3147,5,1106635946
73,3148,5,1106635993
73,3149,3,1106635520
73,3150,4,1106635925
73,3151,3,1106635987
73,3152,3,1106635933
73,3153,4,1106635915
73,3154,4,1106635937
73,3155,4,1106635532
73,3156,4,1106635917
73,3157,5,1106635714
73,3158,5,1106635971
73,3159,4,1106635940
73,3160,3,1106635922
73,3161,4,1106635912
73,3162,3,1106712636
73,3163,3,1106635981
73,3164,4,1106636810
73,3165,5,1106635943
70,3166,5,1106635685
70,3167,3,1106712615
70,3168,3,1106635502
73,3169,5,1106712613
73,3170,4,1106635996
73,3171,4,1106635462
73,3172,5,1106635965
73,3173,3,1106635496
73,3174,4,1106635464
73,3175,4,1106712575
73,3176,4,1106635678
73,3177,5,1106635681
73,3178,5,1106635489
73,3179,5,1106635423
73,3180,3,1106635429
73,3181,5,1107127060
73,3182,4,1106635653
73,3183,4,1106635416
73,3184,5,1106635484
73,3185,5,1106635444
73,3186,5,1106635657
73,3187,5,1106713565
73,3188,4,1106712559
73,3189,5,1106635625
73,3190,5,1106635640
73,3191,4,1106712553
73,3192,5,1106635540
73,3193,4,1113542732
73,3194,4,1106635420
59,3195,3,1106713072
59,3196,3,1106713076
59,3197,3,1106713081
59,3198,3,1106635648
59,3199,3,1106712546
59,3200,3,1106635500
59,3201,5,1106713005
74,3202,5,1106712549
59,3203,5,1106636534
59,3204,4,1106712541
59,3205,3,1106635630
59,3206,3,1106635733
74,3207,5,1106636596
74,3208,5,1106635635
59,3209,3,1161738301
59,3210,4,1106712913
59,3211,4,1106635742
74,3212,2,1110855253
74,3213,3,1106635524
59,3214,1,1107127033
59,3215,3,1106712869
74,3216,2,1106635749
59,3217,4,1109746591
74,3218,5,1161738352
74,3219,3,1106635738
74,3220,3,1106636531
74,3221,3,1106636718
74,3222,5,1106636702
74,3223,3,1106636589
74,3224,3,1106636610
74,3225,3,1106712866
74,3226,4,1106636606
74,3227,3,1106635735
74,3228,3,1106636707
74,3229,4,1106712820
74,3230,5,1106636612
73,3231,5,1106635745
73,3232,3,1106713586
73,3233,4,1106635705
73,3234,5,1106636527
73,3235,4,1106636600
73,3236,2,1106712818
74,3237,4,1106636516
74,3238,4,1106712831
74,3239,4,1157949714
59,3240,3,1106636584
59,3241,2,1106712827
59,3242,1,1106712812
59,3243,4,1106636579
73,3244,5,1106636520
73,3245,5,1173051472
73,3246,4,1107473963
73,3247,5,1106713442
73,3248,4,1106636782
73,3249,4,1106636592
75,3250,2,1108602792
75,3251,5,1106636844
75,3252,5,1106636511
59,3253,4,1108602755
75,3254,4,1106779625
75,3255,3,1161738306
75,3256,4,1106636602
75,3257,4,1109746594
75,3258,3,1106713549
75,3259,4,1118025961
75,3260,4,1110757877
75,3261,3,1122333561
75,3262,3,1110757890
75,3263,4,1106636098
75,3264,4,1110173697
75,3265,3,1106636064
75,3266,4,1106636095
75,3267,4,1106636069
75,3268,4,1111552650
76,3269,4,1106636101
76,3270,5,1107474020
76,3271,5,1113353083
76,3272,5,1107127004
76,3273,4,1118025982
76,3274,5,1118025946
76,3275,4,1122940686
76,3276,5,1118026013
76,3277,5,1128486479
76,3278,5,1116550784
76,3279,5,1121041079
76,3280,3,1121041002
76,3281,4,1125442102
76,3282,3,1121041015
76,3283,4,1122333538
76,3284,2,1162163504
76,3285,2,1149548381
76,3286,2,1144806100
76,3287,3,1157949636
76,3288,4,1157066190
76,3289,5,1159225196
76,3290,5,1161738279
76,3291,5,1157949732
76,3292,5,1169687318
76,3293,5,1162163488
76,3294,4,1174263740
76,3295,3,1165876367
75,3296,4,1174263775
76,3297,4,1176181731
76,3298,4,1173051469
76,3299,5,839463806
76,3300,5,839463509
75,4000,1,839463806
76,4001,4,839463564
76,4002,5,839463624
76,4003,4,839463546
76,4004,4,839463644
25,4005,4,839463546
25,4006,4,839463644
70,4007,5,839463527
70,4008,5,839464076
70,4009,2,839463422
70,4010,3,839463451
70,4011,5,839463509
59,4012,3,839463856
72,4013,3,839463509
72,4014,5,839463470
72,4015,4,839464076
59,4016,3,839463767
76,4017,2,839463856
76,4018,3,839463509
76,4019,4,839463767
76,4020,5,839463489
76,4021,3,839463422
76,4022,3,839463644
76,4023,3,839463489
76,4024,5,839463509
59,4025,5,839463527
59,4026,4,839463767
70,4027,3,839463546
70,4028,3,839463564
80,4029,3,839463644
80,4030,2,839463422
80,4031,2,839463702
80,4032,1,839463728
80,4033,3,839463546
80,4034,3,839463489
76,4035,4,839463527
76,4036,4,839463624
76,4037,5,839463728
76,4038,4,839463728
25,4039,1,839463702
25,4040,1,839463702
25,4041,4,839463422
25,4042,5,839463422
38,4043,4,839463470
38,4044,3,839463728
38,4045,3,1044656650
38,4046,4,1044657119
38,4047,3,1044656650
38,4048,3,1044656716
59,4049,4,1044657102
59,4050,4,1044657026
38,4051,4,1044657026
38,4052,4,1044656650
38,4053,4,1044657088
38,4054,4,1044656716
38,4055,3,1044657088
59,4056,2,1044656650
38,4057,4,1044656716
38,4058,4,1044657200
38,4059,3,1044657237
38,4060,3,1044656650
53,4061,1,1044657072
83,4062,4,1044657221
83,4063,4,1044656716
83,4064,4,1044656650
83,4065,5,1044656650
83,4066,4,1044657051
83,4067,4,1044657221
83,4068,4,1044656650
83,4069,4,1044657051
83,4070,4,1044656811
83,4071,4,1044656811
83,4072,5,1044656792
83,4073,5,1044656836
83,4074,5,1044656836
83,4075,5,1044656836
70,4076,2,1044656836
83,4077,4,1044657318
83,4078,5,1044657269
76,4079,3,1044656962
40,4080,2,1044656792
85,4081,4,1044657318
85,4082,4,1044657144
85,4083,4,1044656934
85,4084,4,1044656908
85,4085,4,1044656962
85,4086,4,1044657338
85,4087,4,1044657185
85,4088,4,1044657269
85,4089,5,1044657072
85,4090,4,1044657285
85,4091,4,1455303387
85,4092,5,1455301685
85,4093,5,1455306173
85,4094,3,1455357645
85,4095,5,1455302254
85,4096,3,1455306152
85,4097,4,1455619275
85,4098,1,1455303518
85,4099,2,1455357613
85,4100,5,1455301699
85,4101,4,1455306183
61,4102,4,1455356378
38,4103,3,1455357517
38,4104,3,1455356388
38,4105,4,1455356578
76,4106,3,1455356582
76,4107,2,1455356591
76,4108,5,1455398344
76,4109,3,1455302676
25,4110,5,1455356595
55,4111,4,1455398321
85,4112,4,1455356385
85,4113,4,1455301798
85,4114,4,1455399329
85,4115,4,1455301898
85,4116,4,1455357578
85,4117,4,1455303078
40,4118,3,1455356588
85,4119,1,1455397999
54,4120,5,1455357557
54,4121,4,1455303070
54,4122,5,1455306101
54,4123,4,1455398379
54,4124,5,1455301621
54,4125,2,1455399533
54,4126,2,1455302670
78,4127,4,1455356347
78,4128,2,1455399087
78,4129,2,1455303046
78,4130,3,1455402085
78,4131,1,1455303057
78,4132,4,1455399289
78,4133,5,1455356656
78,4134,4,1455398107
78,4135,2,1455301847
78,4136,4,1455356713
78,4137,5,1455356327
78,4138,5,1455397936
45,4139,5,1455303064
85,4140,3,1455302401
73,4141,4,1455302697
73,4142,3,1455398160
78,4143,3,1455398096
78,4144,5,1455357527
78,4145,1,1455357602
78,4146,3,1455398153
78,4147,4,1455357626
76,4148,3,1455302031
78,4149,4,1455356796
78,4150,4,1455301745
78,4151,3,1455301854
78,4152,4,1455401876
78,4153,5,1455302162
78,4154,5,1455357502
78,4155,3,1455356357
78,4156,2,1455359663
78,4157,4,1455399396
78,4158,3,1455356320
78,4159,5,1455301825
78,4160,3,1455357531
89,4161,4,1455302791
89,4162,3,1455302113
89,4163,5,1455357564
89,4164,5,1455398002
38,4165,4,1455302689
89,4166,4,1455301965
89,4167,4,1455398339
89,4168,2,1455302183
89,4169,3,1455356863
89,4170,3,1455357607
89,4171,3,1455357596
38,4172,4,1455304158
89,4173,4,1455302747
38,4174,3,1455399200
93,4175,3,1455357636
93,4176,5,1455398141
38,4177,5,1455301869
38,4178,4,1455301741
38,4179,4,1455399573
38,4180,4,1455356987
38,4181,3,1455301822
38,4182,4,1455398131
93,4183,4,1455356351
93,4184,5,1455356691
93,4185,5,1455357541
63,4186,3,1455302684
63,4187,3,1455356988
63,4188,5,1455306124
63,4189,4,1455399347
63,4190,4,1455357716
63,4191,3,1455302591
63,4192,3,1455399313
63,4193,3,1455357720
63,4194,3,1455398390
63,4195,3,1455357730
63,4196,3,1455398396
63,4197,3,1455306257
63,4198,5,1455357504
63,4199,3,1455399281
63,4200,4,1455356990
63,4201,3,1455302120
63,4202,3,1455301553
89,4203,5,1455357387
89,4204,5,1455398177
89,4205,5,1455356885
89,4206,5,1455398127
63,4207,3,1455399376
76,4208,3,1455302172
80,4209,3,1455301892
4,4210,5,1455398105
4,4211,4,1455356994
4,4212,5,1455398111
4,4213,3,1455356177
4,4214,4,1455357653
38,4215,4,1455399232
38,4216,4,1455357076
94,4217,4,1455306204
94,4218,2,1455398089
94,4219,3,1455399188
94,4220,4,1455302315
94,4221,2,1455398092
94,4222,3,1455357656
94,4223,2,1455398144
94,4224,3,1455357698
94,4225,1,1455398275
94,4226,2,1455302650
94,4227,3,1455357384
94,4228,2,1455302192
94,4229,1,1455356898
